2021-04-28 21:13:53,992 INFO  Logger.cs: 70 - 
2021-04-28 21:14:37,776 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SECOND LINK ALONE-1
2021-04-28 21:14:37,776 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SECOND LINK ALONE-1
2021-04-28 21:14:37,776 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LINK ONE WITH DC MOTOR-1
2021-04-28 21:14:37,777 INFO  ExportHelperExtension.cs: 1136 - Found 35 in LINK ONE WITH DC MOTOR-1
2021-04-28 21:14:37,777 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LINK ONE WITH DC MOTOR-1
2021-04-28 21:14:37,778 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from END EFFECTPR-1
2021-04-28 21:14:37,778 INFO  ExportHelperExtension.cs: 1136 - Found 29 in END EFFECTPR-1
2021-04-28 21:14:37,779 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in END EFFECTPR-1
2021-04-28 21:14:37,779 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE WITH MOTOR-1
2021-04-28 21:14:37,779 INFO  ExportHelperExtension.cs: 1136 - Found 35 in BASE WITH MOTOR-1
2021-04-28 21:14:37,780 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE WITH MOTOR-1
2021-04-28 21:14:37,780 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF ROBOT.SLDASM
2021-04-28 21:14:37,780 INFO  ExportHelperExtension.cs: 1136 - Found 35 in URDF ROBOT.SLDASM
2021-04-28 21:14:37,781 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in URDF ROBOT.SLDASM
2021-04-28 21:14:37,781 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-04-28 21:14:37,781 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-04-28 21:14:37,782 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SECOND LINK ALONE-1
2021-04-28 21:14:37,782 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SECOND LINK ALONE-1
2021-04-28 21:14:37,782 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SECOND LINK ALONE-1
2021-04-28 21:14:37,783 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LINK ONE WITH DC MOTOR-1
2021-04-28 21:14:37,783 INFO  ExportHelperExtension.cs: 1136 - Found 35 in LINK ONE WITH DC MOTOR-1
2021-04-28 21:14:37,784 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LINK ONE WITH DC MOTOR-1
2021-04-28 21:14:37,784 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from END EFFECTPR-1
2021-04-28 21:14:37,785 INFO  ExportHelperExtension.cs: 1136 - Found 29 in END EFFECTPR-1
2021-04-28 21:14:37,785 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in END EFFECTPR-1
2021-04-28 21:14:37,786 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE WITH MOTOR-1
2021-04-28 21:14:37,786 INFO  ExportHelperExtension.cs: 1136 - Found 35 in BASE WITH MOTOR-1
2021-04-28 21:14:37,786 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE WITH MOTOR-1
2021-04-28 21:14:37,917 INFO  SwAddin.cs: 339 - Loading config tree
2021-04-28 21:14:37,919 INFO  ExportPropertyManagerExtension.cs: 520 - Starting new configuration
2021-04-28 21:14:37,922 INFO  SwAddin.cs: 344 - Showing property manager
2021-04-28 21:17:43,538 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-04-28 21:18:11,360 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-04-28 21:18:49,256 INFO  ExportPropertyManager.cs: 1136 - OnNumberBoxTrackingCompleted called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-04-28 21:20:28,366 INFO  ExportPropertyManager.cs: 422 - Configuration saved
2021-04-28 21:20:29,602 INFO  ExportHelperExtension.cs: 347 - Creating joint link_1
2021-04-28 21:20:29,614 INFO  ExportHelperExtension.cs: 1397 - Fixing components for base_link
2021-04-28 21:20:29,615 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-04-28 21:20:29,720 INFO  : 0 - R1: 1, System.__ComObject, 1, System.Double[]
2021-04-28 21:20:29,720 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-04-28 21:20:29,721 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-04-28 21:20:29,721 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-04-28 21:20:29,740 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-04-28 21:20:31,023 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent base_link to child link_1 failed
2021-04-28 21:20:31,043 INFO  ExportHelperExtension.cs: 347 - Creating joint link_2
2021-04-28 21:20:31,044 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_1
2021-04-28 21:20:31,044 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2021-04-28 21:20:31,044 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-04-28 21:20:31,143 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-04-28 21:20:31,143 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-04-28 21:20:31,148 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-04-28 21:20:31,149 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-04-28 21:20:31,202 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2021-04-28 21:20:31,203 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-04-28 21:20:32,360 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_1 to child link_2 failed
2021-04-28 21:20:32,366 INFO  ExportHelperExtension.cs: 347 - Creating joint end_effector
2021-04-28 21:20:32,366 INFO  ExportHelperExtension.cs: 1397 - Fixing components for link_2
2021-04-28 21:20:32,366 INFO  ExportHelperExtension.cs: 1402 - Fixing 24
2021-04-28 21:20:32,367 INFO  ExportHelperExtension.cs: 1402 - Fixing 27
2021-04-28 21:20:32,367 INFO  ExportHelperExtension.cs: 1402 - Fixing 25
2021-04-28 21:20:32,481 INFO  ExportHelperExtension.cs: 828 - R1: 1, System.__ComObject, 1, System.Double[]
2021-04-28 21:20:32,482 INFO  ExportHelperExtension.cs: 841 - R2: 0, 0
2021-04-28 21:20:32,482 INFO  ExportHelperExtension.cs: 849 - L1: 0
2021-04-28 21:20:32,482 INFO  ExportHelperExtension.cs: 857 - L2: 0
2021-04-28 21:20:32,483 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 24
2021-04-28 21:20:32,483 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 27
2021-04-28 21:20:32,483 INFO  ExportHelperExtension.cs: 1352 - Unfixing component 25
2021-04-28 21:20:33,618 WARN  ExportHelperExtension.cs: 351 - Creating joint from parent link_2 to child end_effector failed
2021-04-28 21:20:33,705 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from URDF ROBOT.SLDASM
2021-04-28 21:20:33,708 INFO  ExportHelperExtension.cs: 1136 - Found 44 in URDF ROBOT.SLDASM
2021-04-28 21:20:33,708 INFO  ExportHelperExtension.cs: 1145 - Found 4 features of type [CoordSys] in URDF ROBOT.SLDASM
2021-04-28 21:20:33,708 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-04-28 21:20:33,709 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-04-28 21:20:33,709 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from SECOND LINK ALONE-1
2021-04-28 21:20:33,709 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SECOND LINK ALONE-1
2021-04-28 21:20:33,710 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in SECOND LINK ALONE-1
2021-04-28 21:20:33,710 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from LINK ONE WITH DC MOTOR-1
2021-04-28 21:20:33,710 INFO  ExportHelperExtension.cs: 1136 - Found 35 in LINK ONE WITH DC MOTOR-1
2021-04-28 21:20:33,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in LINK ONE WITH DC MOTOR-1
2021-04-28 21:20:33,711 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from END EFFECTPR-1
2021-04-28 21:20:33,711 INFO  ExportHelperExtension.cs: 1136 - Found 29 in END EFFECTPR-1
2021-04-28 21:20:33,711 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in END EFFECTPR-1
2021-04-28 21:20:33,712 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [CoordSys] from BASE WITH MOTOR-1
2021-04-28 21:20:33,712 INFO  ExportHelperExtension.cs: 1136 - Found 35 in BASE WITH MOTOR-1
2021-04-28 21:20:33,712 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [CoordSys] in BASE WITH MOTOR-1
2021-04-28 21:20:33,713 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from URDF ROBOT.SLDASM
2021-04-28 21:20:33,713 INFO  ExportHelperExtension.cs: 1136 - Found 44 in URDF ROBOT.SLDASM
2021-04-28 21:20:33,713 INFO  ExportHelperExtension.cs: 1145 - Found 3 features of type [RefAxis] in URDF ROBOT.SLDASM
2021-04-28 21:20:33,714 INFO  ExportHelperExtension.cs: 1148 - Proceeding through assembly components
2021-04-28 21:20:33,714 INFO  ExportHelperExtension.cs: 1160 - 4 components to check
2021-04-28 21:20:33,714 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from SECOND LINK ALONE-1
2021-04-28 21:20:33,714 INFO  ExportHelperExtension.cs: 1136 - Found 36 in SECOND LINK ALONE-1
2021-04-28 21:20:33,715 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in SECOND LINK ALONE-1
2021-04-28 21:20:33,715 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from LINK ONE WITH DC MOTOR-1
2021-04-28 21:20:33,715 INFO  ExportHelperExtension.cs: 1136 - Found 35 in LINK ONE WITH DC MOTOR-1
2021-04-28 21:20:33,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in LINK ONE WITH DC MOTOR-1
2021-04-28 21:20:33,716 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from END EFFECTPR-1
2021-04-28 21:20:33,716 INFO  ExportHelperExtension.cs: 1136 - Found 29 in END EFFECTPR-1
2021-04-28 21:20:33,716 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in END EFFECTPR-1
2021-04-28 21:20:33,717 INFO  ExportHelperExtension.cs: 1125 - Retrieving features of type [RefAxis] from BASE WITH MOTOR-1
2021-04-28 21:20:33,717 INFO  ExportHelperExtension.cs: 1136 - Found 35 in BASE WITH MOTOR-1
2021-04-28 21:20:33,717 INFO  ExportHelperExtension.cs: 1145 - Found 0 features of type [RefAxis] in BASE WITH MOTOR-1
2021-04-28 21:20:33,753 INFO  ExportPropertyManager.cs: 1142 - AfterClose called. This method no longer throws an Exception. It just silently does nothing. Ok, except for this logging message
2021-04-28 21:28:17,242 INFO  ConfigurationSerialization.cs: 276 - URDF Configuration found
